pk,city_x,year_x,weekofyear_x,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,city_y,year_y,weekofyear_y,total_cases
sj_1997_12,sj,1997,12,1997-03-19,0.1409,0.12525,0.2582143,0.2533286,0.0,297.078571429,297.221428571,292.767142857,299.1,296.0,17.92,76.9042857143,0.0,14.222857142899999,1.9,24.7428571429,6.58571428571,28.9,21.1,15.2,sj,1997,12,9
iq_2009_49,iq,2009,49,2009-12-03,0.34852859999999997,0.2904,0.4106143,0.3704571,73.45,298.762857143,299.935714286,296.97,308.9,295.0,134.43,91.70857142860001,73.45,18.6714285714,7.75714285714,28.025,10.375,35.3,22.2,49.0,iq,2009,49,4
iq_2003_33,iq,2003,33,2003-08-13,0.2471143,0.17111429999999997,0.2337429,0.2638,52.47,297.338571429,298.271428571,294.11857142900004,307.0,291.3,21.0,83.9271428571,52.47,15.588571428599998,10.6571428571,27.4,10.05,34.4,21.7,79.0,iq,2003,33,0
iq_2009_8,iq,2009,8,2009-02-19,0.18878570000000003,0.15945710000000002,0.1568714,0.20298570000000002,124.8,297.685714286,299.01428571400004,296.254285714,306.7,294.2,124.0,92.9057142857,124.8,17.8528571429,6.82857142857,27.7,12.54,35.0,20.5,111.4,iq,2009,8,21
sj_2004_52,sj,2004,52,2004-12-23,-0.1261,-0.06296667,0.19948570000000002,0.14035,150.31,298.682857143,298.87142857099997,295.741428571,300.9,296.9,41.3,83.9528571429,150.31,17.1485714286,2.05714285714,26.2428571429,5.71428571429,30.0,22.8,55.7,sj,2004,52,11
sj_2007_40,sj,2007,40,2007-10-01,0.096,0.02476667,0.1853,0.1177286,74.5,301.022857143,301.028571429,296.642857143,303.5,299.1,17.6,77.19,74.5,18.1185714286,2.6857142857099996,27.985714285700002,7.24285714286,32.8,22.2,86.6,sj,2007,40,170
sj_1995_26,sj,1995,26,1995-07-02,0.2319333,0.2115,0.24122860000000002,0.2656857,2.04,300.68,300.80714285700003,296.741428571,302.7,298.7,13.7,79.38,2.04,18.2071428571,2.75714285714,29.214285714299997,6.34285714286,33.9,24.4,15.8,sj,1995,26,14
sj_1991_15,sj,1991,15,1991-04-09,0.1765,0.2763,0.18453329999999998,0.17736670000000002,6.0,297.372857143,297.657142857,293.61571428599996,299.2,295.9,19.78,79.6285714286,6.0,14.9928571429,2.62857142857,25.3,6.514285714290001,28.9,21.1,18.8,sj,1991,15,15
sj_1999_14,sj,1999,14,1999-04-09,,0.00075,0.20094289999999998,0.2108429,18.76,297.97571428599997,298.092857143,293.272857143,300.1,295.7,16.2,75.3885714286,18.76,14.7457142857,2.58571428571,25.6142857143,6.02857142857,29.4,21.1,30.8,sj,1999,14,8
sj_2005_10,sj,2005,10,2005-03-12,,0.0781,0.24345709999999998,0.25215709999999997,3.93,298.06142857099996,298.221428571,293.77,301.4,295.5,3.3,77.3928571429,3.93,15.204285714300001,4.3571428571399995,26.014285714299998,7.7,31.1,20.0,0.0,sj,2005,10,4
sj_2005_29,sj,2005,29,2005-07-23,-0.0665,-0.021,0.2358286,0.23334290000000002,39.49,300.87142857099997,300.892857143,296.981428571,303.1,298.8,31.9,79.4814285714,39.49,18.481428571400002,2.44285714286,28.3857142857,7.1,32.8,23.9,50.3,sj,2005,29,56
sj_2003_47,sj,2003,47,2003-11-19,-0.21795,0.015,0.12814289999999998,0.13501429999999998,390.6,299.07285714299996,299.15,296.831428571,300.7,297.7,181.74,87.5757142857,390.6,18.37,1.9857142857099999,26.3,4.68571428571,31.7,23.9,133.2,sj,2003,47,30
iq_2009_19,iq,2009,19,2009-05-07,0.1907571,0.2645571,0.2538857,0.2192,30.73,297.562857143,298.542857143,296.484285714,306.8,292.9,59.5,95.1,30.73,18.09,7.1428571428600005,28.1,10.5,35.0,22.0,44.0,iq,2009,19,4
sj_1998_17,sj,1998,17,1998-04-23,0.0671,0.09136667,0.14448570000000002,0.1479571,22.22,297.73571428599996,297.792857143,293.542857143,299.8,296.2,24.3,77.7128571429,22.22,15.014285714300001,2.15714285714,25.6,5.8571428571399995,29.4,21.7,73.4,sj,1998,17,30
sj_1996_26,sj,1996,26,1996-06-24,0.16555,0.1205,0.1861857,0.1705857,15.99,299.641428571,299.707142857,296.044285714,301.8,297.6,22.5,80.9071428571,15.99,17.4685714286,2.2428571428599997,27.6857142857,5.92857142857,32.8,23.3,19.3,sj,1996,26,6
iq_2008_51,iq,2008,51,2008-12-16,0.1783857,0.2191714,0.2497286,0.1923,70.92,298.528571429,300.257142857,296.847142857,306.3,295.2,57.61,91.77714285709999,70.92,18.5728571429,9.05714285714,27.825,12.15,35.0,20.5,51.0,iq,2008,51,4
sj_2001_6,sj,2001,6,2001-02-05,,-0.0056,0.1645,0.1619714,10.73,297.877142857,297.98571428599996,292.981428571,299.7,296.1,11.2,74.3442857143,10.73,14.408571428599998,2.1142857142900002,25.0,6.82857142857,29.4,21.1,8.5,sj,2001,6,10
sj_2000_51,sj,2000,51,2000-12-23,0.0632,0.04675,0.0446,-0.06345714,0.0,298.581428571,298.585714286,294.13285714299997,300.4,296.7,37.39,76.52571428569999,0.0,15.462857142899999,1.7142857142899999,25.3857142857,5.54285714286,28.9,21.7,63.2,sj,2000,51,22
sj_1995_36,sj,1995,36,1995-09-10,0.1071,0.1836,0.18515,0.16995710000000003,20.23,301.218571429,301.35,296.994285714,303.9,298.2,8.6,78.1457142857,20.23,18.5457142857,3.7,29.5714285714,7.914285714289999,34.4,23.9,20.4,sj,1995,36,40
sj_1994_26,sj,1994,26,1994-07-02,0.12526669999999998,0.11765,0.12341669999999999,0.1551857,12.67,299.861428571,300.007142857,295.852857143,302.3,298.0,22.9,79.0271428571,12.67,17.2285714286,2.6428571428599996,28.4,6.75714285714,32.8,23.9,10.2,sj,1994,26,49
sj_1996_13,sj,1996,13,1996-03-25,,-0.0457,0.13788570000000003,0.15384289999999998,0.0,298.18857142900004,298.364285714,293.08428571400003,300.4,296.7,2.8,73.4257142857,0.0,14.5285714286,2.9285714285699997,26.4,9.02857142857,32.2,20.6,0.5,sj,1996,13,5
sj_2007_7,sj,2007,7,2007-02-12,-0.0752,-0.07194,0.24394290000000002,0.1923143,0.0,298.444285714,298.585714286,293.827142857,301.4,295.8,1.2,75.7542857143,0.0,15.184285714300001,3.45714285714,26.157142857100002,7.6,32.2,21.1,0.3,sj,2007,7,14
sj_2000_32,sj,2000,32,2000-08-12,0.14415,0.1204667,0.2751571,0.2257571,60.71,299.924285714,299.971428571,296.564285714,302.0,298.1,60.66,82.02142857140001,60.71,18.0042857143,2.51428571429,28.271428571399998,6.82857142857,32.8,22.8,37.2,sj,2000,32,2
iq_2002_11,iq,2002,11,2002-03-12,0.2483857,0.1795,0.2698143,0.29923330000000004,41.96,298.358571429,300.15,296.238571429,309.2,293.8,46.9,89.7785714286,41.96,17.7957142857,9.41428571429,26.95,10.45,34.5,21.6,9.1,iq,2002,11,7
sj_2000_24,sj,2000,24,2000-06-17,0.1097,0.0902,0.20468329999999998,0.1521833,46.38,299.785714286,299.864285714,295.135714286,301.9,297.9,21.3,75.7485714286,46.38,16.4542857143,2.3571428571400004,27.985714285700002,6.44285714286,32.8,23.3,26.2,sj,2000,24,6
iq_2007_10,iq,2007,10,2007-03-05,0.21600000000000003,0.2136,0.18891429999999998,0.2275286,117.07,297.45,298.714285714,296.317142857,305.8,293.4,227.25,94.34857142860001,117.07,17.911428571400002,7.37142857143,27.3,9.9,33.0,21.9,205.3,iq,2007,10,2
sj_2000_17,sj,2000,17,2000-04-29,0.1544,0.13275,0.2154143,0.1837429,82.06,298.342857143,298.585714286,294.254285714,300.6,296.3,5.0,78.2442857143,82.06,15.6228571429,3.2,26.9285714286,8.41428571429,32.2,22.2,1.3,sj,2000,17,3
sj_2005_38,sj,2005,38,2005-09-24,0.0252,-0.05933333,0.1554286,0.1780286,66.86,301.495714286,301.51428571400004,297.0,303.7,298.9,14.6,76.66142857140001,66.86,18.505714285699998,3.5714285714300003,28.5857142857,6.65714285714,32.2,24.4,15.1,sj,2005,38,82
sj_2006_33,sj,2006,33,2006-08-20,,0.0139,0.2238143,0.1753,3.19,300.91,301.12142857099997,296.84,303.0,299.3,13.5,78.6271428571,3.19,18.3271428571,2.47142857143,28.6428571429,5.3,32.2,24.4,1.5,sj,2006,33,16
iq_2006_32,iq,2006,32,2006-08-13,0.4397857,0.3675857,0.3333143,0.3809857,11.79,297.5,299.51428571400004,293.08,308.9,291.0,12.39,79.2428571429,11.79,14.6314285714,12.228571428599999,27.6,12.2,33.9,19.4,26.6,iq,2006,32,2
sj_1991_21,sj,1991,21,1991-05-21,0.0669,0.1335667,0.09711667,0.1356,51.16,298.58428571400003,298.457142857,295.124285714,300.4,297.0,59.3,81.30142857140001,51.16,16.5014285714,1.8571428571400002,27.3857142857,6.7,31.7,22.8,3.6,sj,1991,21,10
iq_2006_20,iq,2006,20,2006-05-21,0.3392857,0.3482857,0.31582859999999996,0.37457140000000005,1.52,296.054285714,296.914285714,290.088571429,305.6,287.2,0.1,72.0342857143,1.52,12.111428571400001,12.371428571400001,25.2,11.7,31.7,19.4,2.0,iq,2006,20,7
iq_2003_18,iq,2003,18,2003-04-30,0.4350571,0.3769143,0.2636143,0.3348429,65.43,296.69142857099996,297.585714286,296.16,304.5,294.0,247.6,97.27714285709999,65.43,17.6885714286,5.08571428571,27.2,8.333333333330001,32.9,22.7,105.9,iq,2003,18,1
sj_1998_6,sj,1998,6,1998-02-05,-0.0479,-0.0525,0.1274857,0.09734286,0.0,298.578571429,298.80714285700003,293.971428571,301.3,296.6,8.6,75.7771428571,0.0,15.361428571400001,3.27142857143,26.5857142857,8.114285714289998,31.7,21.1,0.0,sj,1998,6,75
sj_1992_18,sj,1992,18,1992-04-29,0.0125,0.0635,0.07031429,0.08944286,0.0,298.197142857,298.521428571,293.4,302.1,295.6,4.0,74.9328571429,0.0,14.9,3.6142857142900002,27.3714285714,6.5,33.9,23.3,1.6,sj,1992,18,24
iq_2010_15,iq,2010,15,2010-04-16,0.1576857,0.15661429999999998,0.1840143,0.13588570000000003,17.33,298.305714286,299.55714285700003,297.00285714299997,307.3,294.3,150.8,93.6557142857,17.33,18.6771428571,7.22857142857,27.15,9.6,33.0,21.2,18.0,iq,2010,15,6
sj_1991_1,sj,1991,1,1991-01-01,0.1465,0.14046670000000003,0.1515,0.16731429999999997,0.0,297.06,297.135714286,291.907142857,299.0,293.9,4.8,72.9385714286,0.0,13.511428571400002,2.52857142857,24.3857142857,7.45714285714,29.4,18.9,5.3,sj,1991,1,21
sj_1990_39,sj,1990,39,1990-09-24,0.1161,0.2609,0.19944289999999998,0.24421669999999998,51.39,300.42714285700004,300.6,296.028571429,302.4,299.1,16.4,77.0485714286,51.39,17.4685714286,2.2571428571400003,28.342857142899998,7.72857142857,32.8,24.4,15.8,sj,1990,39,27
iq_2003_48,iq,2003,48,2003-11-26,0.2749,0.2452,0.3094571,0.29532859999999994,81.27,299.222857143,299.607142857,296.53,308.5,294.3,51.4,86.9957142857,81.27,18.27,9.07142857143,28.3,10.233333333300001,34.7,22.0,26.2,iq,2003,48,2
iq_2000_39,iq,2000,39,2000-09-30,0.17568570000000003,0.09948333,0.2257143,0.18278570000000002,95.89,299.35571428599997,300.885714286,293.217142857,310.8,290.0,2.6,71.4628571429,95.89,14.798571428599999,14.9428571429,27.15,12.175,34.0,20.5,57.9,iq,2000,39,0
sj_1990_47,sj,1990,47,1990-11-19,0.2722,0.33035,0.13163329999999998,0.1253833,20.04,299.511428571,299.635714286,295.375714286,301.6,297.0,36.7,78.1514285714,20.04,16.752857142899998,2.52857142857,26.8,7.414285714289999,31.7,22.2,9.6,sj,1990,47,56
sj_1992_24,sj,1992,24,1992-06-10,0.08395,0.0856,0.10237139999999999,0.11177139999999999,43.21,298.901428571,298.964285714,296.154285714,300.5,297.6,43.8,84.87,43.21,17.57,1.9857142857099999,28.2,6.87142857143,32.8,24.4,102.4,sj,1992,24,20
iq_2002_6,iq,2002,6,2002-02-05,0.18491670000000002,0.1733286,0.16874289999999997,0.1844286,4.68,295.912857143,296.69285714299997,295.231428571,304.2,292.0,69.96,96.6414285714,4.68,16.7228571429,5.18571428571,26.625,9.725,34.0,20.8,70.4,iq,2002,6,14
iq_2008_52,iq,2008,52,2008-12-23,0.2634125,0.219875,0.2000875,0.226625,55.11,299.55714285700003,300.771428571,295.594285714,308.3,293.9,41.6,81.86857142859999,55.11,17.2485714286,10.3428571429,28.08,12.02,35.4,21.2,0.5,iq,2008,52,0
iq_2010_7,iq,2010,7,2010-02-19,0.2933,0.2478286,0.2066286,0.26667140000000006,32.19,299.648571429,300.95,297.09,309.2,294.5,54.2,88.3657142857,32.19,18.8571428571,9.41428571429,27.3,11.8,35.5,21.4,60.9,iq,2010,7,19
sj_1995_52,sj,1995,52,1995-01-01,0.2438,0.045,0.2152556,0.19477779999999997,71.43,298.838571429,299.107142857,295.674285714,301.5,296.7,30.4,82.8671428571,71.43,17.067142857100002,3.27142857143,27.3142857143,8.74285714286,32.8,22.2,9.2,sj,1995,52,154
iq_2007_37,iq,2007,37,2007-09-10,0.2888167,0.28895709999999997,0.2660714,0.3393,49.85,298.56,300.12142857099997,295.162857143,308.6,293.0,26.2,84.4128571429,49.85,16.65,12.1571428571,26.9,10.625,32.9,21.4,150.9,iq,2007,37,7
sj_2000_36,sj,2000,36,2000-09-09,0.1591,0.0836,0.2533667,0.21125,26.9,300.517142857,300.542857143,296.891428571,302.8,298.0,22.0,80.6785714286,26.9,18.404285714300002,2.7142857142900003,27.985714285700002,6.27142857143,31.7,23.9,16.8,sj,2000,36,8
sj_2006_26,sj,2006,26,2006-07-02,0.1035,0.1977,0.1338714,0.12294289999999998,111.15,300.504285714,300.635714286,297.161428571,303.0,299.0,38.37,82.16,111.15,18.6714285714,2.2428571428599997,27.8714285714,6.81428571429,33.3,22.8,58.2,sj,2006,26,4
sj_2006_52,sj,2006,52,2006-01-01,-0.1062,-0.1376,0.1835,0.16976670000000002,64.08,299.147142857,299.30714285700003,294.682857143,301.4,297.5,22.5,76.5785714286,64.08,16.0271428571,2.2428571428599997,25.8857142857,6.27142857143,30.0,21.1,18.6,sj,2006,52,13
iq_2003_39,iq,2003,39,2003-09-24,0.4011857,0.3545167,0.32767140000000006,0.3920429,100.55,298.14428571400003,299.292857143,295.737142857,307.9,293.0,53.36,88.11714285709999,100.55,17.2628571429,9.47142857143,28.0333333333,10.633333333300001,34.7,21.8,27.2,iq,2003,39,0
sj_1995_6,sj,1995,6,1995-02-12,0.03233333,0.059325,0.17488570000000003,0.17138570000000003,0.0,297.85571428599997,298.01428571400004,293.025714286,300.5,295.2,3.6,74.6557142857,0.0,14.46,3.8,26.0857142857,9.614285714289998,32.8,20.0,0.0,sj,1995,6,26
sj_2005_34,sj,2005,34,2005-08-27,-0.1224,0.051,0.10577139999999999,0.14187139999999998,99.02,301.178571429,301.221428571,296.69285714299997,303.7,299.1,28.1,76.7342857143,99.02,18.1742857143,3.3857142857099998,27.9285714286,7.92857142857,33.3,22.8,31.7,sj,2005,34,119
iq_2004_24,iq,2004,24,2004-06-10,0.2378429,0.2350833,0.16695710000000002,0.2119714,85.28,295.57428571400004,296.25,294.99,300.0,293.0,51.89,96.8757142857,85.28,16.42,5.04285714286,26.8,8.566666666669999,32.0,20.9,87.9,iq,2004,24,6
iq_2008_44,iq,2008,44,2008-10-28,0.1617429,0.1962,0.1982714,0.2196143,43.6,298.372857143,299.8,296.825714286,308.5,294.0,149.1,92.6085714286,43.6,18.4842857143,8.57142857143,27.4,11.35,35.0,21.2,0.0,iq,2008,44,50
iq_2009_3,iq,2009,3,2009-01-15,0.1884857,0.1881857,0.2039143,0.2775,72.03,296.682857143,297.414285714,296.418571429,304.0,295.2,149.77,98.61,72.03,17.9957142857,3.7142857142900003,27.18,10.24,33.3,21.1,72.8,iq,2009,3,11
iq_2003_13,iq,2003,13,2003-03-26,0.1475286,0.2694571,0.1268571,0.2059143,93.61,298.64428571400003,300.392857143,296.81857142900003,308.1,294.3,44.5,91.5942857143,93.61,18.4842857143,9.47142857143,30.8,15.8,42.2,21.8,75.9,iq,2003,13,4
sj_1995_1,sj,1995,1,1995-01-08,0.223075,0.2193333,0.2886167,0.2587429,0.0,297.33,297.4,292.734285714,300.1,294.7,12.5,75.83857142859999,0.0,14.25,2.37142857143,25.7,7.685714285710001,31.7,20.0,40.4,sj,1995,1,91
sj_1999_24,sj,1999,24,1999-06-18,,0.06756667,0.11848330000000001,0.09545,115.14,300.351428571,300.37857142900003,296.54,302.3,298.7,30.1,79.75,115.14,17.9828571429,2.3857142857099998,27.7,6.84285714286,31.7,23.9,17.6,sj,1999,24,11
sj_2006_22,sj,2006,22,2006-06-04,0.0582,0.033525,0.11296669999999999,0.10095710000000001,64.92,300.57,300.771428571,295.912857143,302.8,298.6,6.19,75.8114285714,64.92,17.29,3.0,28.5857142857,7.1428571428600005,33.9,24.4,22.1,sj,2006,22,5
sj_2002_26,sj,2002,26,2002-06-25,,0.1173,0.2136,0.1969143,5.94,299.85571428599997,299.95,295.99,301.8,298.0,24.1,79.50857142859999,5.94,17.3571428571,2.47142857143,27.5857142857,6.94285714286,31.7,22.8,25.0,sj,2002,26,1
sj_2003_33,sj,2003,33,2003-08-13,0.0348,0.0317,0.2225714,0.20398570000000002,11.37,300.512857143,300.578571429,296.69,302.5,298.8,29.1,79.7885714286,11.37,18.1457142857,2.55714285714,27.9285714286,5.87142857143,32.2,24.4,17.0,sj,2003,33,21
sj_1999_32,sj,1999,32,1999-08-13,,0.11395,0.2125714,0.1689143,44.23,299.97,300.007142857,296.742857143,302.6,298.4,61.7,82.6457142857,44.23,18.2128571429,1.8428571428599998,28.0857142857,6.3571428571399995,31.7,23.9,26.7,sj,1999,32,40
iq_2004_10,iq,2004,10,2004-03-04,0.2094714,0.20865709999999998,0.1715,0.1935714,52.08,297.981428571,299.428571429,296.455714286,308.1,293.2,49.36,92.5614285714,52.08,18.0942857143,9.08571428571,28.4,11.3,34.5,22.3,79.0,iq,2004,10,4
sj_2005_8,sj,2005,8,2005-02-26,0.1083,-0.04855,0.1908714,0.1969714,0.0,296.48,296.55,291.58428571400003,298.0,295.0,10.1,74.19142857140001,0.0,13.2414285714,2.15714285714,24.485714285700002,4.61428571429,27.2,21.7,2.1,sj,2005,8,12
sj_1993_50,sj,1993,50,1993-12-17,-0.2902,-0.06766667,0.1682857,0.08,14.82,298.565714286,298.585714286,294.16,300.8,296.2,28.6,76.8542857143,14.82,15.5714285714,2.45714285714,26.228571428600002,7.8571428571399995,31.1,21.1,7.7,sj,1993,50,38
iq_2009_10,iq,2009,10,2009-03-05,0.36207140000000004,0.3367,0.3453,0.3792857,58.56,297.844285714,299.0,296.71,304.6,294.5,87.28,94.37857142860001,58.56,18.3542857143,6.8,28.4,11.45,35.0,21.0,49.1,iq,2009,10,9
sj_1991_49,sj,1991,49,1991-12-03,0.0802,0.14025,0.13362860000000001,0.13445710000000002,0.0,298.642857143,298.842857143,294.974285714,300.5,297.7,35.1,80.27571428569999,0.0,16.34,1.8,26.728571428600002,6.05714285714,30.6,23.3,19.6,sj,1991,49,141
sj_1991_5,sj,1991,5,1991-01-29,0.0917,0.246425,0.2438571,0.1956,0.0,298.044285714,298.228571429,292.57285714299996,300.1,295.0,5.7,71.7842857143,0.0,14.0442857143,2.77142857143,24.8285714286,8.15714285714,30.0,18.9,5.9,sj,1991,5,37
sj_1991_22,sj,1991,22,1991-05-28,0.1401,0.15946670000000002,0.2143167,0.2571,55.37,298.80857142900004,298.885714286,295.27428571400003,301.1,297.3,43.4,81.08857142859999,55.37,16.6457142857,2.1428571428599996,27.9428571429,7.014285714289999,33.3,23.3,5.6,sj,1991,22,15
iq_2007_15,iq,2007,15,2007-04-09,0.1525167,0.14948570000000003,0.22941430000000002,0.1575571,98.94,297.555714286,298.592857143,296.68857142900004,304.1,292.4,147.57,95.52714285709999,98.94,18.3285714286,6.72857142857,27.85,8.85,34.4,21.3,60.4,iq,2007,15,9
iq_2001_45,iq,2001,45,2001-11-05,0.3581429,0.2793429,0.30597140000000006,0.3714,34.54,298.51428571400004,299.75,296.195714286,309.7,292.5,164.74,89.0042857143,34.54,17.821428571400002,10.1,27.525,11.025,34.4,21.3,35.1,iq,2001,45,0
sj_2001_37,sj,2001,37,2001-09-10,0.1954,0.2356,0.36607140000000005,0.3778571,9.73,300.805714286,300.857142857,296.452857143,303.3,297.9,14.7,77.41,9.73,17.9028571429,3.48571428571,28.3714285714,6.75714285714,32.2,23.9,5.6,sj,2001,37,65
sj_1993_5,sj,1993,5,1993-02-05,0.047425,0.02253333,0.09238571,0.09468571,75.97,297.624285714,297.685714286,294.032857143,300.4,295.6,26.3,80.61,75.97,15.4528571429,2.08571428571,26.6714285714,7.6428571428600005,31.7,19.4,9.4,sj,1993,5,35
sj_1996_31,sj,1996,31,1996-07-29,0.09683333,0.115,0.1986143,0.20444289999999998,41.78,299.39428571400003,299.457142857,296.03,301.4,297.5,39.1,81.91,41.78,17.39,2.2,27.1714285714,5.15714285714,30.0,23.9,79.3,sj,1996,31,9
sj_2005_53,sj,2005,53,2005-01-01,,,,,,,,,,,,,,,,,,,,,sj,2005,53,10
sj_1995_8,sj,1995,8,1995-02-26,0.0935,0.06486667,0.1020143,0.1254143,0.0,297.508571429,297.51428571400004,293.13285714299997,299.4,295.9,29.08,76.6342857143,0.0,14.53,1.9714285714300002,25.9285714286,7.285714285710001,31.7,21.7,29.5,sj,1995,8,17
iq_2006_42,iq,2006,42,2006-10-22,0.3215,0.2769,0.2100857,0.3337571,103.77,299.648571429,301.01428571400004,297.76428571400004,308.1,295.7,55.5,90.37857142860001,103.77,19.595714285699998,8.57142857143,28.6,10.1,35.4,22.8,8.1,iq,2006,42,4
sj_1992_1,sj,1992,1,1992-01-01,0.1251,0.15786670000000003,0.18528329999999998,0.18136670000000002,,,,,,,,,,,,,,,,,sj,1992,1,81
sj_2004_37,sj,2004,37,2004-09-09,0.1076,0.074925,0.1059143,0.09598571,42.51,300.958571429,301.0,297.15,302.8,299.3,33.4,79.8657142857,42.51,18.7171428571,2.34285714286,28.985714285700002,6.97142857143,33.9,25.0,20.6,sj,2004,37,10
iq_2002_35,iq,2002,35,2002-08-27,0.3045429,0.2694429,0.2508571,0.3224714,38.8,298.412857143,299.98571428599996,293.874285714,310.3,291.6,10.7,77.7657142857,38.8,15.4128571429,12.8,27.4,11.15,35.1,20.9,24.1,iq,2002,35,9
sj_1991_19,sj,1991,19,1991-05-07,0.11595,0.180175,0.1063857,0.1111857,35.38,298.638571429,298.721428571,294.812857143,300.9,297.2,20.6,79.5414285714,35.38,16.185714285699998,2.41428571429,26.9285714286,6.92857142857,31.7,22.8,40.2,sj,1991,19,12
iq_2009_15,iq,2009,15,2009-04-09,0.1468429,0.1416571,0.14118570000000003,0.1487714,133.47,297.89,298.9,295.804285714,306.8,293.1,50.64,89.67285714290001,133.47,17.42,9.02857142857,27.133333333299998,10.8666666667,35.0,21.0,134.9,iq,2009,15,3
sj_2003_49,sj,2003,49,2003-12-03,-0.00305,0.0534,0.1275667,0.1174857,0.0,299.107142857,299.242857143,294.80857142900004,300.7,297.4,10.26,77.30857142859999,0.0,16.2042857143,1.9428571428599999,26.1857142857,5.61428571429,29.4,21.7,2.1,sj,2003,49,29
sj_1991_11,sj,1991,11,1991-03-12,,,0.21325,0.2405429,0.0,297.43142857099997,297.635714286,293.335714286,300.1,295.7,13.37,78.1385714286,0.0,14.787142857100001,2.72857142857,25.9285714286,8.97142857143,31.7,20.6,3.6,sj,1991,11,17
iq_2007_40,iq,2007,40,2007-10-01,0.3199714,0.2544167,0.3151,0.29347140000000005,37.28,298.281428571,299.821428571,296.287142857,310.8,294.7,73.33,89.8442857143,37.28,17.84,9.1,28.4,12.65,35.5,21.6,107.9,iq,2007,40,6
sj_2004_2,sj,2004,2,2004-01-08,-0.0731,0.0172,0.21472860000000002,0.2224429,0.0,297.648571429,297.571428571,292.374285714,299.3,296.1,20.7,72.5771428571,0.0,13.8814285714,2.02857142857,24.3857142857,5.55714285714,27.8,20.6,15.6,sj,2004,2,20
sj_1995_45,sj,1995,45,1995-11-12,0.0174,0.02905,0.2089143,0.2354857,0.0,299.097142857,299.285714286,295.22,301.1,297.5,32.4,79.4042857143,0.0,16.6042857143,1.9142857142900003,27.228571428600002,6.87142857143,31.7,23.3,53.6,sj,1995,45,28
iq_2008_43,iq,2008,43,2008-10-21,0.3291571,0.2279,0.2733429,0.2568429,52.65,297.86714285700003,298.98571428599996,296.701428571,305.0,292.7,111.9,93.8542857143,52.65,18.3885714286,8.71428571429,27.3333333333,10.0666666667,35.5,21.5,24.2,iq,2008,43,44
iq_2006_17,iq,2006,17,2006-04-30,0.2055714,0.23605,0.19191429999999998,0.1393714,74.93,296.85,297.707142857,295.051428571,305.3,291.7,39.6,90.86428571430001,74.93,16.5585714286,7.75714285714,27.0,8.46666666667,33.5,19.5,34.0,iq,2006,17,6
sj_1992_44,sj,1992,44,1992-10-28,0.1242,0.1254,0.1156,0.1124286,80.58,299.802857143,299.842857143,295.805714286,302.3,297.0,25.0,78.91,80.58,17.247142857100002,3.02857142857,28.6714285714,7.285714285710001,33.3,23.9,18.6,sj,1992,44,57
sj_1998_48,sj,1998,48,1998-11-26,0.0501,0.06575,0.1662429,0.1467571,0.0,299.232857143,299.321428571,295.492857143,301.4,297.4,57.1,80.02142857140001,0.0,16.8671428571,2.01428571429,26.5571428571,5.68571428571,30.0,22.8,29.8,sj,1998,48,85
sj_2003_13,sj,2003,13,2003-03-26,-0.1169,-0.091575,0.1527286,0.1867714,0.0,298.75285714299997,299.035714286,293.801428571,301.6,296.3,7.3,74.3257142857,0.0,15.2214285714,3.75714285714,26.9285714286,7.05714285714,32.2,22.8,2.0,sj,2003,13,12
